Exhaust,Supply,Return,Outside
-22.766,17.0249,21.6896,4.7187
-23.0238,16.9364,21.6883,4.5387
-23.2775,16.9973,21.7211,4.4329
-23.3835,16.9613,21.7438,4.3861
-23.5327,16.7708,21.696,4.1989
-23.5814,16.7468,21.7315,4.1045
-23.5537,16.7192,21.6835,4.0681
-23.6432,16.7106,21.7164,4.0421
-23.785,16.5901,21.7477,3.9178
-23.876,16.642,21.7213,3.921
-23.8106,16.5046,21.6867,3.7598
-22.231,18.0255,21.6731,7.13
-20.7141,17.9927,21.7656,10.3412
-19.7781,18.2831,21.7097,11.7276
-19.0216,18.5101,21.7404,12.5657
-18.3779,18.705,21.7364,13.1798
-17.9432,18.8546,21.7127,13.6096
-17.4432,19.0225,21.6754,13.9355
-17.0166,19.1442,21.7133,14.2411
-16.5655,19.2729,21.7145,14.5834
-16.3905,19.3781,21.7433,14.909
-20.6716,19.3387,21.7228,11.5794
-21.8079,18.2418,21.7304,8.9986
-22.3257,18.0396,21.6999,8.2559
-22.9759,17.7521,21.7387,7.5249
-23.2989,17.5126,21.7431,6.7292
-23.3167,17.2562,21.7162,5.9222
-23.725,17.2282,21.7648,5.3375
-23.8943,17.1016,21.6649,4.9004
-24.0806,16.9296,21.7743,4.5003
-24.2231,16.8228,21.7252,4.2338
-24.4761,16.8682,21.6922,4.1502
-24.4192,16.7906,21.729,4.0574
-24.5319,16.7345,21.7207,3.9183
-24.7803,16.628,21.7199,3.8108
-24.7578,16.6783,21.7392,3.7807
-24.7862,16.6039,21.6486,3.7547
-24.8232,16.5261,21.6406,3.6298
-24.9196,16.3967,21.7579,3.5153
-24.9241,16.4487,21.6517,3.4619
-25.0358,16.3245,21.6501,3.4014
-23.5629,17.5667,21.7276,5.7887
-21.8441,17.7556,21.6687,9.7098
-20.9146,18.0811,21.6458,11.4639
-20.1541,18.3311,21.7143,12.3286
-19.4773,18.5436,21.6976,12.8821
-18.9458,18.7158,21.6748,13.3289
-18.3696,18.8844,21.6765,13.8599
-17.8657,19.0246,21.7151,14.2385
-17.5995,19.1606,21.7282,14.4144
-17.1599,19.3005,21.6341,14.6607
-16.832,19.399,21.6895,15.0358
-16.3865,19.5268,21.7126,15.1797
-16.213,19.6226,21.6531,15.3303
-16.0977,19.7127,21.6442,15.3732
-15.807,19.7926,21.6653,15.5897
-15.7103,19.8815,21.6883,15.6733
-15.4362,19.9439,21.7613,15.7631
-15.0035,20.0297,21.7938,15.8801
-15.1411,20.0988,21.7303,15.9099
-14.9531,20.1656,21.7063,15.9975
-14.8371,20.1989,21.6734,15.9738
-14.6064,20.26,21.7242,16.055
-14.657,20.3082,21.7376,16.1053
-14.5531,20.3566,21.6707,16.2114
-19.529,20.4677,21.6986,14.182
-21.2691,18.7933,21.6648,10.1854
-22.1359,18.4331,21.7346,9.2307
-22.8099,18.1899,21.673,8.598
-23.1144,17.885,21.6557,7.8245
-23.6028,17.72,21.7214,7.1523
-23.963,17.4623,21.6568,6.3881
-24.0439,17.4061,21.6334,5.8083
-24.1904,17.2159,21.7512,5.2387
-24.4248,17.1566,21.7068,4.9367
-24.5553,17.0271,21.7141,4.5377
-24.6084,17.0358,21.7213,4.3853
-24.6236,16.9113,21.6818,4.1779
-24.7081,16.8773,21.6679,4.0845
-24.6493,16.7643,21.6139,3.8885
-24.6396,16.7606,21.6533,3.8608
-24.3148,16.6976,21.6803,3.8206
-24.0114,16.7199,21.6108,3.814
-23.9576,16.6603,21.6669,3.7681
-23.7387,16.5939,21.6865,3.7908
-22.8861,17.2525,21.7412,4.8228
-20.7763,17.948,21.7054,9.5012
-19.7372,18.2018,21.7128,11.2103
-18.8689,18.4457,21.7084,12.219
-18.1531,18.6564,21.6581,12.9478
-17.4509,18.8423,21.7374,13.4217
-16.7788,19.0068,21.6925,13.8727
-16.4061,19.1532,21.6256,14.1905
-15.9159,19.2801,21.6243,14.6077
-15.5433,19.3964,21.6763,14.9232
-18.5914,20.3475,21.6306,14.1378
-20.0504,18.5636,21.6537,9.6639
-20.5055,18.3144,21.6679,8.7628
-20.9926,17.9489,21.6232,8.0552
-21.2397,17.8325,21.6196,7.4605
-21.4684,17.5964,21.7009,6.8747
-21.8669,17.4996,21.7038,6.3534
-22.1492,17.3669,21.6215,5.915
-22.2484,17.2893,21.6311,5.526
-22.3054,17.19,21.6695,5.2031
-22.4327,17.1302,21.6925,4.9324
-22.5888,17.0252,21.6536,4.7807
-22.6314,16.9978,21.6015,4.6591
-22.8528,17.0194,21.6491,4.5914
-22.8792,16.9231,21.731,4.4713
-23.0704,16.9926,21.7229,4.4338
-23.0464,16.8688,21.6694,4.3231
-23.1327,16.8046,21.6156,4.2163
-23.4017,16.7431,21.6068,4.1248
-23.433,16.7021,21.6073,4.0278
-23.1183,17.0713,21.6045,4.2867
-20.7401,18.0298,21.6714,9.1913
-19.8239,18.2485,21.748,11.1273
-18.9539,18.4905,21.6512,12.1276
-18.28,18.7307,21.6766,12.9068
-17.7049,18.9071,21.6596,13.4162
-17.1575,19.0594,21.6359,13.782
-16.6962,19.1955,21.662,14.2285
-16.432,19.325,21.7304,14.4968
-16.015,19.4358,21.7381,14.9326
-18.2185,20.4426,21.7465,15.178
-20.6193,18.7101,21.6956,9.9615
-21.5756,18.2906,21.6708,8.7813
-21.9959,17.8663,21.698,8.0028
-22.5259,17.7427,21.7119,7.432
-22.64,17.5315,21.7029,6.7635
-23.0054,17.4692,21.6649,6.2213
-23.1059,17.3431,21.6841,5.7192
-23.2648,17.1906,21.687,5.2871
-23.4005,17.1917,21.6399,5.024
-23.5914,17.0265,21.6731,4.7097
-23.6361,17.0504,21.6702,4.594
-23.6581,16.9208,21.5607,4.3983
-23.8637,16.9025,21.5924,4.3076
-23.8649,16.8835,21.6586,4.2299
-23.8991,16.776,21.5409,4.1137
-23.9703,16.7626,21.5838,4.012
-24.0899,16.6319,21.5806,3.8888
-24.1074,16.6542,21.6088,3.8209
-24.0498,16.4977,21.572,3.7446
-24.1425,16.5417,21.6185,3.7487
-21.682,17.8355,21.5821,8.5125
-20.6297,18.0335,21.5878,10.7973
-19.5937,18.3126,21.6174,11.9342
-18.9636,18.5559,21.5831,12.6067
-18.3555,18.7409,21.5939,13.2001
-17.7693,18.9202,21.6369,13.5425
-17.2198,19.0605,21.6011,14.0121
-16.8438,19.1874,21.6903,14.347
-16.5399,19.3125,21.5985,14.7262
-16.3248,19.4181,21.6237,15.0271
-21.0751,18.7192,21.636,10.2094
-21.7509,18.2065,21.6579,8.7505
-22.3569,17.8409,21.6141,7.9412
-22.5867,17.6909,21.6293,7.324
-22.9468,17.4068,21.6155,6.6068
-23.1367,17.3538,21.6081,6.0916
-23.2794,17.1675,21.6073,5.5422
-23.4633,17.1531,21.6126,5.1689
-23.5611,16.9913,21.6056,4.8437
-23.7518,17.0122,21.5755,4.6024
-23.788,16.8886,21.6058,4.4176
-23.8832,16.8794,21.6221,4.3201
-23.7867,16.7882,21.5887,4.1672
-23.9811,16.7794,21.6341,4.1037
-24.0161,16.6929,21.6653,4.0229
-24.0123,16.67,21.603,3.9443
-24.0759,16.5705,21.5922,3.8358
-24.1177,16.59,21.5939,3.8001
-24.1198,16.5065,21.6506,3.7662
-24.2809,16.5372,21.6487,3.65
-21.9641,17.8806,21.6268,7.8725
-20.6808,17.9921,21.6519,10.5319
-19.7711,18.2864,21.6683,11.727
-19.0513,18.5194,21.5941,12.5405
-18.3991,18.7344,21.635,13.0455
-17.8527,18.9035,21.6234,13.5078
-17.3106,19.0374,21.6061,13.9607
-16.8961,19.168,21.6027,14.2382
-16.4528,19.294,21.5748,14.6335
-16.2369,19.3929,21.5757,14.9047
-20.5245,18.8736,21.5599,10.6821
-21.5718,18.151,21.6069,8.8322
-22.1688,17.9062,21.5876,8.0942
-22.6443,17.6273,21.5462,7.3667
-22.7856,17.4848,21.6056,6.7386
-22.796,17.2498,21.6126,6.0955
-23.1429,17.1836,21.5552,5.5926
-23.4663,17.0334,21.5598,5.1303
-23.5897,16.9995,21.5817,4.8494
-23.5185,16.9092,21.5318,4.5864
-23.5888,16.9308,21.5894,4.4314
-23.6275,16.8113,21.5774,4.3113
-23.5803,16.828,21.6164,4.2569
-23.7329,16.6981,21.4924,4.1611
-23.6595,16.6844,21.5487,4.0641
-23.8029,16.6166,21.5656,3.9813
-23.8978,16.6549,21.5778,3.9814
-24.0162,16.5102,21.5329,3.7988
-24.0009,16.5249,21.6021,3.8385
-23.9726,16.4228,21.5436,3.6899
-22.0512,17.893,21.5398,7.4022
-20.5633,17.8926,21.5934,10.2592
-19.6391,18.2083,21.566,11.5961
-18.7954,18.4538,21.5714,12.4148
-18.1297,18.6572,21.6277,13.0259
-17.644,18.8245,21.5231,13.3812
-17.1413,18.9912,21.6399,13.8281
-16.7409,19.1516,21.6122,14.1559
-16.2974,19.2616,21.5487,14.5915
-16.0192,19.3805,21.6501,14.8791
-20.1473,19.0987,21.6158,11.3418
-21.2165,18.1644,21.619,8.9265
-21.7049,17.9133,21.5476,8.2308
-22.0423,17.6338,21.5364,7.5317
-22.4723,17.4221,21.5452,6.8611
-22.5402,17.3571,21.533,6.2951
-22.8295,17.2125,21.5845,5.7709
-23.0593,17.1123,21.5824,5.3842
-23.05,16.9798,21.5184,4.988
-23.0591,16.988,21.6035,4.7589
-23.1679,16.8744,21.5376,4.5811
-23.203,16.8732,21.5297,4.4833
-23.2628,16.8083,21.5363,4.3208
-23.4148,16.7656,21.5513,4.3134
-23.3141,16.7121,21.538,4.2486
-23.2404,16.6467,21.5408,4.1464
-23.2901,16.6914,21.5108,4.1561
-23.4362,16.5864,21.5706,4.0486
-23.354,16.5709,21.5657,4.0105
-23.4829,16.5256,21.5545,3.9657
-21.9443,17.818,21.6254,6.6582
-20.135,17.9134,21.6271,10.1235
-19.2547,18.2365,21.5586,11.5438
-18.5199,18.4932,21.5674,12.3792
-17.9171,18.7189,21.6197,12.9123
-17.2506,18.8826,21.5987,13.4433
-16.6247,19.0399,21.6001,13.7853
-16.2898,19.174,21.6045,14.1849
-15.9035,19.3191,21.5755,14.5734
-15.5515,19.4213,21.5878,14.899
-19.5195,19.4921,21.5954,12.2206
-20.7339,18.3091,21.6029,9.1544
-21.3569,17.9923,21.6026,8.3837
-21.8062,17.7336,21.5398,7.695
-22.0636,17.6006,21.5676,7.1229
-22.2826,17.3856,21.5741,6.4548
-22.4025,17.1959,21.4787,5.9222
-22.4901,17.1061,21.4638,5.4842
-22.6067,17.039,21.4433,5.2069
-22.6474,17.0411,21.4677,4.9913
-22.878,16.9537,21.4475,4.8076
-22.8445,16.8708,21.3997,4.6468
-22.9068,16.851,21.4191,4.6246
-22.8572,16.7932,21.4434,4.503
-22.8861,16.7605,21.521,4.4371
-22.8729,16.658,21.4779,4.3459
-23.0142,16.6751,21.5048,4.3214
-23.0621,16.6288,21.4567,4.194
-23.1326,16.6362,21.4613,4.2175
-23.2357,16.5816,21.5163,4.1873
-21.9401,17.4893,21.5744,5.9227
-20.0068,17.8749,21.5396,9.9438
-18.9447,18.2031,21.5182,11.4504
-18.2329,18.4796,21.563,12.262
-17.4903,18.6922,21.4992,12.861
-16.9929,18.853,21.5392,13.4171
-16.2983,19.019,21.5478,13.7412
-15.9934,19.1551,21.5216,14.1246
-15.5751,19.2837,21.5477,14.4996
-15.2717,19.3878,21.5858,14.8697
-18.9623,19.7795,21.5778,13.0988
-19.926,18.3641,21.5416,9.4013
-20.7784,18.0841,21.5665,8.5841
-20.974,17.8196,21.6027,7.9424
-21.4812,17.6833,21.5779,7.3221
-21.4771,17.4779,21.5178,6.6864
-21.9549,17.344,21.5297,6.1878
-22.0819,17.2611,21.5669,5.7712
-22.3349,17.1593,21.5452,5.4272
-22.2323,17.1227,21.4237,5.2188
-22.3287,17.0201,21.5042,4.996
-22.4367,16.9719,21.3897,4.8831
-22.5525,16.8703,21.4609,4.718
-22.435,16.8216,21.4098,4.64
-22.4526,16.7978,21.3975,4.5872
-22.5611,16.8302,21.4437,4.5832
-22.6208,16.7366,21.4108,4.4975
-22.5311,16.7443,21.477,4.4425
-22.5567,16.6673,21.485,4.3693
-22.5714,16.6302,21.4937,4.3186
-21.8135,17.189,21.4684,5.102
-19.7541,17.8511,21.49,9.6711
-18.6874,18.2104,21.4947,11.4101
-17.8318,18.4958,21.5548,12.2642
-17.2226,18.6907,21.5392,12.8595
-16.4691,18.8706,21.5665,13.3166
-16.066,19.0313,21.5527,13.6856
-15.6785,19.1649,21.5023,14.1062
-15.2916,19.29,21.5245,14.5117
-14.9542,19.4107,21.537,14.8861
-18.082,20.104,21.5829,14.1076
-19.5833,18.4248,21.523,9.6164
-20.3012,18.0904,21.5374,8.6702
-20.8556,17.9163,21.5306,8.1035
-21.0447,17.8383,21.5482,7.6304
-21.4175,17.5343,21.5895,6.8983
-21.4555,17.3882,21.6094,6.3336
-21.5634,17.2717,21.5419,5.9221
-21.7145,17.2917,21.5427,5.6768
-21.8,17.1614,21.5612,5.3557
-21.9303,17.0295,21.5223,5.1503
-22.1311,17.0299,21.4721,4.9941
-22.1211,16.9799,21.4571,4.8925
-22.0204,17.0603,21.4202,4.8454
-22.0887,16.9489,21.4017,4.8635
-22.0966,16.8897,21.4178,4.795
-22.0575,16.8364,21.4509,4.7068
-22.2313,16.8494,21.4505,4.6537
-22.2531,16.73,21.4327,4.5115
-22.2705,16.6836,21.4614,4.4946
-21.922,16.8983,21.4803,4.5276
-19.5611,17.8482,21.5101,9.3569
-18.5217,18.2041,21.5036,11.2758
-17.5901,18.4642,21.534,12.1743
-16.9523,18.709,21.5227,12.7863
-16.3596,18.8934,21.523,13.2634
-15.8311,19.0429,21.5267,13.6416
-15.3703,19.2006,21.4985,14.0694
-14.9233,19.3212,21.5186,14.456
-14.458,19.4329,21.5222,14.8079
-16.3628,20.1382,21.5095,15.1072
-18.9379,18.6195,21.4898,10.0203
-19.7093,18.2079,21.5654,8.8341
-20.2659,18.0521,21.5184,8.3231
-20.4936,17.8174,21.4863,7.6858
-20.7455,17.6142,21.5762,7.0976
-21.0936,17.5445,21.4863,6.5819
-21.2034,17.3893,21.514,6.1526
-21.2543,17.3328,21.5395,5.8566
-21.3696,17.1845,21.4093,5.5393
-21.3784,17.1397,21.4387,5.3401
-21.4953,17.0907,21.4283,5.2254
-21.509,17.0409,21.4208,5.0377
-21.4996,17.0531,21.4426,5.0258
-21.6281,16.9897,21.4285,4.9674
-21.6927,16.9854,21.4106,4.9727
-21.7609,16.8472,21.3903,4.8225
-21.6872,16.813,21.3855,4.7723
-21.7576,16.7438,21.4361,4.6962
-21.7273,16.6878,21.4118,4.6132
-21.8905,16.6485,21.3935,4.6266
-19.4603,17.8247,21.5144,9.0692
-18.2967,18.148,21.4778,11.0855
-17.2078,18.4265,21.4657,12.1597
-16.5925,18.6694,21.4781,12.7919
-16.1281,18.8592,21.5133,13.2878
-15.4751,19.0293,21.4849,13.6438
-15.0955,19.1661,21.4732,14.0856
-14.7303,19.2897,21.4609,14.4231
-14.3213,19.3895,21.5332,14.8066
-14.0903,19.49,21.4917,15.0174
-13.6098,19.5698,21.539,15.2675
-13.3858,19.6643,21.5337,15.3379
-12.9905,19.7419,21.4999,15.4158
-12.9998,19.794,21.5142,15.4748
-12.6513,19.8683,21.4647,15.5721
-12.4048,19.9192,21.4761,15.6412
-12.4404,19.9674,21.5266,15.7638
-12.2395,20.0123,21.4569,15.8439
-12.1308,20.0741,21.4557,15.8472
-11.8403,20.1074,21.4292,15.9594
-11.6986,20.129,21.4224,16.0078
-11.6061,20.1458,21.3791,16.0509
-11.4647,20.1676,21.4631,16.1582
-11.4329,20.1927,21.4284,16.1688
-16.9457,19.4119,21.4265,11.8085
-18.2495,18.6352,21.4208,9.7212
-19.0611,18.3505,21.4262,9.0157
-19.6605,18.208,21.4641,8.5739
-20.1885,18.1216,21.4373,8.116
-20.6713,17.9781,21.4895,7.6571
-20.8753,17.7865,21.5161,7.118
-21.2016,17.6013,21.4797,6.6213
-21.4559,17.5361,21.4751,6.2219
-21.6326,17.411,21.4834,5.8396
-21.8941,17.2995,21.5161,5.5555
-22.13,17.2696,21.4324,5.3234
-22.4227,17.1978,21.5191,5.1441
-22.505,17.1347,21.438,5.009
-22.7511,17.0989,21.4859,4.8236
-22.8879,17.0406,21.4921,4.7372
-23.0711,16.9679,21.5003,4.603
-23.198,16.9417,21.5263,4.4972
-23.2308,16.8993,21.4286,4.4086
-23.3911,16.8365,21.4236,4.3284
-21.4773,17.9695,21.5144,7.975
-20.1459,18.1587,21.4977,10.5544
-19.2454,18.4413,21.4838,11.7491
-18.4445,18.6602,21.5108,12.5122
-17.8181,18.8555,21.496,13.0796
-17.3453,18.9969,21.4955,13.5172
-16.9134,19.1494,21.4804,14.0099
-16.4978,19.2655,21.5142,14.4302
-16.2219,19.3774,21.5072,14.8252
-15.8557,19.4732,21.5423,15.0826
-20.5157,19.1572,21.5036,11.3038
-21.8299,18.2645,21.4994,8.8156
-22.4647,18.0381,21.5639,8.1161
-23.1256,17.8138,21.5104,7.458
-23.2944,17.5995,21.5417,6.8178
-23.753,17.4393,21.4752,6.1653
-24.0159,17.364,21.4508,5.6585
-24.2571,17.1939,21.4934,5.2081
-24.4549,17.0814,21.5222,4.8237
-24.5586,17.0731,21.4998,4.5821
-24.5411,16.9815,21.4508,4.3861
-24.8862,16.9224,21.4742,4.2641
-24.9807,16.8501,21.5086,4.1019
-25.1265,16.7942,21.4703,3.9751
-25.1233,16.8367,21.508,3.9868
-25.0923,16.7631,21.4414,3.865
-25.0904,16.6555,21.4367,3.7413
-25.2401,16.6433,21.4797,3.6374
-25.2874,16.5648,21.4435,3.5476
-25.3456,16.5054,21.4976,3.4494
-23.6491,17.7689,21.5027,6.5372
-22.0593,17.8554,21.4225,9.7509
-20.9386,18.2024,21.424,11.1895
-20.1806,18.4414,21.4343,12.1388
-19.4274,18.6412,21.402,12.7525
-18.7755,18.845,21.3203,13.3078
-18.2544,18.9594,21.43,13.6835
-17.8865,19.0789,21.3987,14.2317
-17.4728,19.1917,21.4038,14.5836
-17.0454,19.2762,21.4429,14.9363
-20.86,19.3277,21.3572,11.8904
-22.0371,18.2262,21.4141,8.8696
-22.5077,17.9234,21.418,8.0069
-22.7024,17.7377,21.454,7.4085
-23.1934,17.5213,21.424,6.7523
-23.3048,17.3357,21.4563,6.1591
-23.546,17.2228,21.4298,5.6617
-23.6985,17.1118,21.4713,5.2211
-23.7395,17.0671,21.4552,4.9676
-23.6827,16.9745,21.4051,4.7053
-23.8939,17.0114,21.399,4.6048
-23.7597,16.8928,21.4514,4.4323
-23.9166,16.9004,21.4007,4.3347
-23.9594,16.7546,21.4817,4.2191
-24.0783,16.7771,21.4604,4.1449
-24.0031,16.7064,21.4645,4.084
-24.1618,16.7699,21.5052,4.0204
-24.0721,16.6494,21.4429,3.9942
-24.0506,16.6245,21.4301,3.9445
-23.9301,16.5502,21.4679,3.8398
-22.7018,17.639,21.4758,5.9571
-20.933,17.8871,21.5077,9.7406
-20.1226,18.2089,21.4741,11.1459
-19.3258,18.4648,21.442,12.1153
-18.5901,18.6624,21.487,12.7053
-17.9556,18.7934,21.4637,13.2037
-17.5664,18.9671,21.4772,13.6491
-17.0995,19.0912,21.3905,14.1161
-16.5811,19.2108,21.3761,14.6245
-16.2356,19.3132,21.3376,14.9905
-19.8247,19.7194,21.4138,12.9462
-21.0704,18.4103,21.4032,9.2505
-21.7739,18.134,21.3347,8.3927
-22.1255,17.8711,21.4289,7.7303
-22.4681,17.662,21.4353,7.1302
-22.7127,17.4203,21.4652,6.4986
-23.0878,17.3035,21.3881,6.0164
-23.1254,17.1583,21.4509,5.5339
-23.3452,17.1098,21.3439,5.2386
-23.5033,17.0175,21.4104,4.9768
-23.5866,17.0004,21.4369,4.8264
-23.8162,16.9382,21.4357,4.6056
-23.6137,16.9102,21.4501,4.5221
-23.9668,16.8027,21.4466,4.3367
-23.9953,16.7361,21.4963,4.2579
-24.048,16.756,21.4199,4.2312
-24.1314,16.6792,21.445,4.0883
-24.246,16.6279,21.4061,4.0028
-24.26,16.5443,21.4342,3.8848
-24.4402,16.5497,21.3825,3.8455
-23.5502,17.2013,21.4312,4.9302
-21.5019,17.764,21.4413,9.4546
-20.4467,18.1206,21.3735,11.1423
-19.7619,18.372,21.3471,12.081
-19.1115,18.604,21.4221,12.8137
-18.5025,18.7662,21.3705,13.2897
-17.9526,18.9197,21.4212,13.7148
-17.4189,19.0429,21.406,14.2047
-17.0921,19.1701,21.4195,14.787
-16.7501,19.2683,21.3942,15.1372
-19.9984,20.0709,21.4719,14.0229
-21.2531,18.3842,21.4866,9.4933
-22.0785,18.0362,21.4279,8.4352
-22.6022,17.7902,21.4445,7.7528
-22.903,17.57,21.5007,7.1373
-23.3199,17.4449,21.4749,6.4869
-23.3125,17.2466,21.512,5.909
-23.7605,17.1553,21.5017,5.5046
-23.9017,17.1575,21.5526,5.2216
-23.95,17.028,21.4766,4.9047
-24.0234,16.964,21.5506,4.6822
-24.0622,16.9502,21.548,4.5612
-24.3228,16.8491,21.5689,4.4411
-24.3885,16.8073,21.5215,4.3158
-24.3901,16.7734,21.5322,4.198
-24.3266,16.7026,21.5177,4.1203
-24.3406,16.6836,21.4591,4.0301
-24.4775,16.6071,21.4078,3.9551
-24.3239,16.6656,21.4401,4.0081
-24.4233,16.6744,21.394,4.0057
-24.082,17.009,21.4676,4.2599
-21.7958,17.8509,21.4208,9.3894
-20.7158,18.2055,21.4154,11.1065
-19.8244,18.4741,21.4399,12.0982
-19.1413,18.6811,21.464,12.7046
-18.5062,18.8432,21.5031,13.1875
-18.051,19.0173,21.5427,13.6249
-17.4846,19.1459,21.5446,14.0462
-17.1668,19.2856,21.5065,14.5362
-16.714,19.4083,21.5325,14.9137
-19.5782,20.1854,21.4994,14.9363
-21.2325,18.461,21.6278,9.6915
-21.9829,18.044,21.4859,8.5179
-22.5489,17.837,21.5854,7.8628
-22.584,17.6109,21.5754,7.1756
-23.0891,17.4374,21.6098,6.5417
-23.3351,17.3022,21.5529,6.0154
-23.2361,17.2401,21.5715,5.6181
-23.3453,17.1277,21.5265,5.2641
-23.6607,17.0581,21.5539,5.0078
-23.7353,17.0265,21.5318,4.8171
-24.0275,16.9678,21.4332,4.6502
-24.0043,16.9203,21.4675,4.5274
-24.1308,16.9397,21.4156,4.4919
-24.2143,16.8605,21.4398,4.4126
-24.1696,16.7739,21.4563,4.2702
-23.9094,16.7388,21.3763,4.2194
-24.3138,16.7027,21.4308,4.1652
-24.5374,16.6903,21.4919,4.1031
-24.372,16.5972,21.4702,3.9913
-24.3368,16.5707,21.5454,3.9006
-21.7778,17.7694,21.5786,8.7474
-20.8355,18.1236,21.5726,10.8358
-19.8421,18.4267,21.5549,11.9282
-19.1715,18.6419,21.553,12.5789
-18.4734,18.832,21.5388,13.1262
-17.9736,19.0236,21.6269,13.5952
-17.3704,19.1685,21.6071,14.027
-17.0338,19.2999,21.5435,14.4854
-16.6937,19.4222,21.5063,14.9398
-16.1858,19.523,21.5845,15.2037
-21.2324,18.5804,21.5815,10.1483
-21.8331,18.1447,21.5012,8.6724
-22.5022,17.8433,21.4826,7.961
-22.8525,17.6324,21.4938,7.3205
-23.1809,17.465,21.5316,6.6503
-23.3193,17.379,21.5188,6.184
-23.5037,17.252,21.5814,5.7323
-23.6408,17.1222,21.4165,5.3275
-23.7698,17.139,21.4909,5.1466
-23.9666,17.0689,21.447,4.9687
-23.8714,17.0771,21.3818,4.8402
-24.124,16.9467,21.3507,4.6778
-23.9991,16.804,21.1715,4.503
-24.1473,16.7007,21.1877,4.3599
-24.1195,16.7206,21.2329,4.3318
-24.3037,16.671,21.2907,4.2612
-24.4065,16.6117,21.3073,4.1552
-24.1692,16.6555,21.3436,4.1824
-24.3,16.6048,21.3277,4.1097
-24.2256,16.6361,21.3589,4.0789
-22.1132,17.8618,21.3308,8.5132
-20.8758,18.0696,21.3475,11.0892
-19.8798,18.4297,21.3587,12.4057
-19.3182,18.7067,21.4378,13.1898
-18.7711,18.9011,21.4564,13.8029
-18.0935,19.1078,21.4135,14.3033
-17.544,19.2303,21.3751,14.8754
-17.144,19.3698,21.3493,15.4345
-16.6387,19.5014,21.3542,15.8917
-16.2889,19.5808,21.3869,16.1518
-20.7517,19.4497,21.3786,11.5468
-21.5474,18.7228,21.3765,9.4911
-22.1534,18.469,21.3759,8.7871
-22.4499,18.2338,21.4329,8.1311
-22.5704,18.0558,21.4021,7.5958
-22.8534,17.9376,21.4384,7.022
-23.0547,17.827,21.4271,6.6189
-22.8804,17.733,21.4842,6.2876
-23.1921,17.6764,21.4772,6.0586
-23.3174,17.6001,21.4831,5.8999
-23.1898,17.5524,21.4785,5.7235
-23.3938,17.4933,21.5137,5.5802
-23.5364,17.4451,21.5204,5.4483
-23.7536,17.3779,21.51,5.356
-23.637,17.3087,21.5304,5.2576
-23.9937,17.29,21.5544,5.1618
-23.7326,17.2235,21.507,5.0381
-24.0355,17.2,21.533,4.9881
-24.2487,17.172,21.5038,4.8277
-24.0586,17.1098,21.5351,4.7535
-22.0656,18.4438,21.5103,8.573
-20.6069,18.4673,21.5044,11.2622
-19.6351,18.757,21.452,12.5183
-18.9308,18.944,21.3956,13.2835
-18.2887,19.1088,21.3674,13.8424
-17.6974,19.2694,21.4285,14.3488
-17.2955,19.3934,21.4253,14.876
-16.8298,19.524,21.4201,15.4419
-18.2733,20.4618,21.4827,15.3382
-18.5337,20.6397,21.4289,14.8027
-21.432,19.1256,21.4982,11.0147
-22.6033,18.3648,21.48,9.0338
-22.8976,18.0728,21.3554,8.3092
-23.4886,17.879,21.3105,7.642
-23.7426,17.6859,21.1408,7.0014
-24.1203,17.5293,21.0593,6.4649
-24.3497,17.4171,21.0735,6.018
-24.8612,17.2978,20.8574,5.6616
-24.7988,17.1645,20.9903,5.3798
-25.027,17.0385,21.154,5.1488
-25.0115,17.0274,21.2045,4.982
-25.1356,16.9544,21.2843,4.7767
-25.4474,16.8613,21.2872,4.6005
-25.5494,16.8443,21.4129,4.5301
-25.3842,16.8326,21.3358,4.4056
-25.5778,16.8487,21.3606,4.3532
-25.6792,16.8206,21.3775,4.1879
-25.6298,16.7624,21.4056,4.0932
-25.6247,16.6624,21.4045,4.0096
-25.7696,16.6022,21.3833,3.893
-24.4487,17.888,21.4343,6.721
-23.5149,19.1557,21.4671,9.4444
-22.8346,19.5515,21.5237,10.4444
-22.495,19.8105,21.5295,11.0933
-22.0878,19.9763,21.4629,11.5635
-21.7252,20.1244,21.5684,11.9363
-21.5611,20.2195,21.5287,12.261
-21.1286,20.2927,21.4492,12.4794
-20.8585,19.7583,21.5592,12.072
-20.7786,19.2158,21.5079,11.5331
-22.5663,17.5872,21.5348,9.0369
-23.1731,16.4931,21.6065,7.0159
-23.555,16.1062,21.4894,6.1334
-23.7805,15.9856,21.582,5.4588
-23.9376,15.8526,21.6031,4.8783
-23.9467,15.7856,21.5599,4.4047
-24.2522,15.7757,21.5682,4.0508
-24.4975,15.7298,21.5787,3.7639
-24.4917,15.7688,21.5672,3.5446
-24.4738,15.7581,21.6389,3.4347
-24.4418,15.7527,21.6158,3.2559
-24.6883,15.754,21.5977,3.2396
-24.7111,15.7864,21.6485,3.0714
-24.8779,15.7724,21.5862,3.0412
-24.998,15.7675,21.638,3.0133
-24.9104,15.7429,21.571,2.9112
-24.7573,15.6978,21.5453,2.8737
-24.882,15.6879,21.4622,2.8728
-24.8347,15.7103,21.5353,2.8409
-24.7808,15.7363,21.5656,2.8836
-23.9219,16.5308,21.5249,4.7529
-22.837,18.2102,21.6522,7.9436
-22.3539,18.7138,21.5468,9.1314
-21.9782,18.9872,21.5046,9.778
-21.541,19.1841,21.5609,10.4055
-21.2357,19.4019,21.534,10.7681
